text_filtered,label
forecast plenty activity weather blog possible love visit torrent washington region fle hail sky swell stream river jason samenow smite,3
"google starts auction company launch big electronic auction stock wall street history friday warn face legal liability playboy magazine interview aspect internet search engine performance overstate lt;font face=""verdana ms sans serif arial helvetica size=""-2""\ color=""#666666""&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt",3
bid place despite mixed news umesh patel 36 year old software engineer california debate minute,3
antitrust lawyer take helm ftc deborah p. majoras take federal trade commission monday expect build broad agenda set predecessor timothy j. muris,3
gao call stryker heavy transport army new medium weight armored vehicle stryker weigh curtail range c-130 military cargo aircraft carry certain condition impossible plane new report congress find,3
bioveris settles 2 lawsuit chief executive son bioveris corp. announce yesterday settle lawsuit jacob n. wohlstadter chief executive son company accuse spend million dollar car real estate sabotage joint venture run purchase bargain price,3
"google playboy late bunny investors company try come cute bunny find hold fistful viper founder google inc. continue thing like playboy magazine time company go public lt;font face=""verdana ms sans serif arial helvetica size=""-2""\ color=""#666666""&gt;&lt;b&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt",3
"ebay buys stake craigslist internet auctioneer ebay inc. say friday acquire 25 percent stake craigslist online community classified ad forum lt;font face=""verdana ms sans serif arial helvetica size=""-2""\ color=""#666666""&gt;&lt;b&gt;-associate press&lt;/b&gt;&lt;/font&gt",3
blog interrupted instant message blink computer jessica cutler desk russell senate office building oh god famous,3
hungry world eat meat people need eat vegetable meat dwindle water supply scientist,3
hope soar solo record plane richard branson say virgin global flyer look good solo trip world refuel,3
arctic team reach destination team british explorer retrace step victorian pioneer reach thom bay,3
shuttle camera watch fuel tank space shuttle external fuel tank implicate 2003 columbia disaster camera,3
hubble peer celestial bubble hubble space telescope look bubble gas dust inflate young star particle,3
bacteria give coral orange glow orange coral common caribbean bacteria thank hue marine scientist,3
honey be close museum worcestershire museum force close week swarm honey bee remove,3
cloud dash perseids annual perseid meteor shower provide spectacular despite disappointing start,3
worm slow parkinson protein help increase lifespan worm offer hope new parkinson alzheimer treatment,3
nasa help stem cell study uk tissue engineering expert team nasa find treatment disease earth,3
tb test slash infection rate rapid accurate test tb cut infection rate world expert,3
scientist give clone ahead request british scientist clone human embryos grant expert,3
vandal damage bird reserve disturbance free zone nest bird risk vandal cut boundary fence,3
heat wave set brutal heat wave 21st century intense frequent long expert,3
monkey test hardworke gene scientist united states find way turn lazy monkey workaholic gene therapy,3
hear clue whale evolution evolution whale legged land dweller streamlined swimmer trace fossilised ear nature report,3
news nasa extends trmm operations 2004 hurricane season nasa extend operation tropical rainfall\measuring mission trmm end 2004 light a\recent request national oceanic atmospheric\administration noaa,3
